Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
bsr1002axru-0500-csn-nnn-nnn-n,bsr1002axru-0500-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR1002AXRU-0500-CSN-NNN-NNN-N (10 mm, 2 mm, 500 mm):<br>
This assembly stands out with a 500 mm length, maximizing the travel distance. With a 10 mm diameter and a 2 mm lead, it's tailored for applications requiring extended reach without sacrificing precision or load capacity.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>Extended 500 mm length for maximum travel in the BSR series.</li>
  <li>10 mm diameter supports higher loads with exceptional stability.</li>
  <li>The 2 mm lead ensures accurate positioning across longer distances.</li>
  <li>Designed for reliability in challenging environments, featuring polymer wipers and a robust ball return system.</li>
  <li>Adaptable to custom requirements with various end machining options.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr1002axru-0500-csn-nnn-nnn-n,0.0,,0,deny,manual,162.72,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_cd26b0c7-4741-42a9-89d7-3809386f90aa.jpg?v=1712687395,1,BSR1002AXRU-0500-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR1002AXRU-0500-CSN-NNN-NNN-N (10 mm, 2 mm, 500 mm):
This assembly stands out with a 500 mm length, maximizing the travel distance. With a 10 mm diameter and a 2 mm lead, it's tailored for applications requiring extended reach without sacrificing precision or load capacity.

Features & Benefits:

Extended 500 mm length for maximum travel in the BSR series.
10 mm diameter supports higher loads with exceptional stability.
The 2 mm lead ensures accurate positioning across longer distances.
Designed for reliability in challenging environments, featuring polymer wipers and a robust ball return system.
Adaptable to custom requirements with various end machining options.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_cd26b0c7-4741-42a9-89d7-3809386f90aa.jpg?v=1712687395,lb,,,true,,,true,162.72,,active
bsr1002axru-0200-csn-nnn-nnn-n,bsr1002axru-0200-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR1002AXRU-0200-CSN-NNN-NNN-N (10 mm, 2 mm, 200 mm):<br>
Expanding the series, this model features a 10 mm diameter and a 2 mm lead, providing a sturdy and precise solution for linear motion needs over a 200 mm length, ideal for applications demanding both precision and strength.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>10 mm diameter for enhanced structural integrity and load support.</li>
  <li>200 mm length offers significant travel within a compact design.</li>
  <li>The 2 mm lead facilitates precise control over movement.</li>
  <li>Robust construction with static axial load capability up to 2.144 kN.</li>
  <li>Easy maintenance and high durability, supported by polymer wipers and multi-liner ball return system.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr1002axru-0200-csn-nnn-nnn-n,0.0,,0,deny,manual,322.23,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_ff970ca4-7b33-46a5-9385-42e7e40118a7.jpg?v=1712687392,1,BSR1002AXRU-0200-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR1002AXRU-0200-CSN-NNN-NNN-N (10 mm, 2 mm, 200 mm):
Expanding the series, this model features a 10 mm diameter and a 2 mm lead, providing a sturdy and precise solution for linear motion needs over a 200 mm length, ideal for applications demanding both precision and strength.

Features & Benefits:

10 mm diameter for enhanced structural integrity and load support.
200 mm length offers significant travel within a compact design.
The 2 mm lead facilitates precise control over movement.
Robust construction with static axial load capability up to 2.144 kN.
Easy maintenance and high durability, supported by polymer wipers and multi-liner ball return system.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_ff970ca4-7b33-46a5-9385-42e7e40118a7.jpg?v=1712687392,lb,,,true,,,true,322.23,,active
bsr0802axru-0250-csn-nnn-nnn-n,bsr0802axru-0250-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0802AXRU-0250-CSN-NNN-NNN-N (8 mm, 2 mm, 150 mm):<br>
Incorporating a 150 mm length with an 8 mm diameter and a 2 mm lead, this model provides compact, efficient linear motion control, suitable for precise and swift positioning tasks.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>Compact 150 mm length ideal for tight installation spaces.</li>
  <li>The 2 mm lead enhances movement efficiency, suitable for rapid adjustments.</li>
  <li>Ensures durable performance with a high load capacity and corrosion-resistant design.</li>
  <li>Equipped with self-lubricating polymer wipers for reduced maintenance.</li>
  <li>Seamless integration with linear systems thanks to standard mounting features.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0802axru-0250-csn-nnn-nnn-n,0.0,,0,deny,manual,265.54,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_760eaae3-e05e-4e65-b9fe-8512f3f8bd49.jpg?v=1712687388,1,BSR0802AXRU-0250-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0802AXRU-0250-CSN-NNN-NNN-N (8 mm, 2 mm, 150 mm):
Incorporating a 150 mm length with an 8 mm diameter and a 2 mm lead, this model provides compact, efficient linear motion control, suitable for precise and swift positioning tasks.

Features & Benefits:

Compact 150 mm length ideal for tight installation spaces.
The 2 mm lead enhances movement efficiency, suitable for rapid adjustments.
Ensures durable performance with a high load capacity and corrosion-resistant design.
Equipped with self-lubricating polymer wipers for reduced maintenance.
Seamless integration with linear systems thanks to standard mounting features.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_760eaae3-e05e-4e65-b9fe-8512f3f8bd49.jpg?v=1712687388,lb,,,true,,,true,265.54,,active
bsr0802axru-0150-csn-nnn-nnn-n,bsr0802axru-0150-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0802AXRU-0150-CSN-NNN-NNN-N (8 mm, 2 mm, 250 mm):<br>
A unique configuration in the series, featuring an 8 mm diameter with a 2 mm lead over a 250 mm length, optimizing both speed and precision in linear movement.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>2 mm lead offers a balanced compromise between speed and positional accuracy.</li>
  <li>250 mm length for versatile application across different industries.</li>
  <li>High static axial load capacity up to 2.144 kN accommodates substantial forces.</li>
  <li>Multi-liner ball return system ensures smooth operation and longevity.</li>
  <li>Designed for ease of assembly with preconfigured mounting options.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0802axru-0150-csn-nnn-nnn-n,0.0,,0,deny,manual,287.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_7b48ba44-16e3-435d-a7f3-64f213615780.jpg?v=1712687385,1,BSR0802AXRU-0150-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0802AXRU-0150-CSN-NNN-NNN-N (8 mm, 2 mm, 250 mm):
A unique configuration in the series, featuring an 8 mm diameter with a 2 mm lead over a 250 mm length, optimizing both speed and precision in linear movement.

Features & Benefits:

2 mm lead offers a balanced compromise between speed and positional accuracy.
250 mm length for versatile application across different industries.
High static axial load capacity up to 2.144 kN accommodates substantial forces.
Multi-liner ball return system ensures smooth operation and longevity.
Designed for ease of assembly with preconfigured mounting options.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_7b48ba44-16e3-435d-a7f3-64f213615780.jpg?v=1712687385,lb,,,true,,,true,287.51,,active
bsr08025sru-0250-csn-nnn-nnn-n,bsr08025sru-0250-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR08025SRU-0250-CSN-NNN-NNN-N (8 mm, 2.5 mm, 250 mm):<br>
This variant offers a 250 mm rail with an 8 mm diameter and a 2.5 mm lead, designed for applications requiring quick movement over longer distances within a minimal footprint.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>Extended 250 mm length accommodates more extensive linear movements.</li>
  <li>The 2.5 mm lead increases travel efficiency, ideal for dynamic applications.</li>
  <li>Robust design with an 8 mm diameter supports higher axial loads.</li>
  <li>Fitted with polymer wipers for protection against contaminants.</li>
  <li>Compatible with custom and standard machined journals and end blocks.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr08025sru-0250-csn-nnn-nnn-n,0.0,,0,deny,manual,274.24,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_eb68ca23-07c6-469b-b59a-743dcc3fa614.jpg?v=1712687381,1,BSR08025SRU-0250-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR08025SRU-0250-CSN-NNN-NNN-N (8 mm, 2.5 mm, 250 mm):
This variant offers a 250 mm rail with an 8 mm diameter and a 2.5 mm lead, designed for applications requiring quick movement over longer distances within a minimal footprint.

Features & Benefits:

Extended 250 mm length accommodates more extensive linear movements.
The 2.5 mm lead increases travel efficiency, ideal for dynamic applications.
Robust design with an 8 mm diameter supports higher axial loads.
Fitted with polymer wipers for protection against contaminants.
Compatible with custom and standard machined journals and end blocks.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_eb68ca23-07c6-469b-b59a-743dcc3fa614.jpg?v=1712687381,lb,,,true,,,true,274.24,,active
bsr08025sru-0150-csn-nnn-nnn-n,bsr08025sru-0150-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR08025SRU-0150-CSN-NNN-NNN-N (8 mm, 2.5 mm, 150 mm):<br>
This assembly enhances the BSR series with a 2.5 mm lead, offering faster travel per turn without compromising precision. The 150 mm length ensures compact yet effective linear motion capabilities.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>8 mm diameter coupled with a unique 2.5 mm lead for efficient and rapid positioning.</li>
  <li>150 mm length provides compact linear motion solutions.</li>
  <li>Multi-liner ball return system for smooth cycling and enhanced load capacity.</li>
  <li>Polymer wipers at each end maintain cleanliness, extending operational life.</li>
  <li>Cylindrical nut design for space-saving installation in precision applications.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr08025sru-0150-csn-nnn-nnn-n,0.0,,0,deny,manual,277.09,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_506a3c66-4d36-4574-a94c-f563ef0a555c.jpg?v=1712687378,1,BSR08025SRU-0150-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR08025SRU-0150-CSN-NNN-NNN-N (8 mm, 2.5 mm, 150 mm):
This assembly enhances the BSR series with a 2.5 mm lead, offering faster travel per turn without compromising precision. The 150 mm length ensures compact yet effective linear motion capabilities.

Features & Benefits:

8 mm diameter coupled with a unique 2.5 mm lead for efficient and rapid positioning.
150 mm length provides compact linear motion solutions.
Multi-liner ball return system for smooth cycling and enhanced load capacity.
Polymer wipers at each end maintain cleanliness, extending operational life.
Cylindrical nut design for space-saving installation in precision applications.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_506a3c66-4d36-4574-a94c-f563ef0a555c.jpg?v=1712687378,lb,,,true,,,true,277.09,,active
bsr0801axru-0250-csn-nnn-nnn-n,bsr0801axru-0250-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0801AXRU-0250-CSN-NNN-NNN-N (8 mm, 1 mm, 250 mm):<br>
With a 250 mm length, the BSR0801AXRU-0250-CSN model offers longer travel with an 8 mm diameter and 1 mm lead, perfectly balancing size and functionality for more extensive linear applications.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>250 mm length for increased linear travel in compact environments.</li>
  <li>8 mm diameter enhances the assembly's load-carrying capabilities.</li>
  <li>Fine control with a 1 mm lead, suitable for precise positioning tasks.</li>
  <li>Cylindrical nut design and special machining options for tailored application fitting.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0801axru-0250-csn-nnn-nnn-n,0.0,,0,deny,manual,242.97,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_b44ec498-46c0-4dfc-be09-38e14384926a.jpg?v=1712687374,1,BSR0801AXRU-0250-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0801AXRU-0250-CSN-NNN-NNN-N (8 mm, 1 mm, 250 mm):
With a 250 mm length, the BSR0801AXRU-0250-CSN model offers longer travel with an 8 mm diameter and 1 mm lead, perfectly balancing size and functionality for more extensive linear applications.

Features & Benefits:

250 mm length for increased linear travel in compact environments.
8 mm diameter enhances the assembly's load-carrying capabilities.
Fine control with a 1 mm lead, suitable for precise positioning tasks.
Cylindrical nut design and special machining options for tailored application fitting.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_b44ec498-46c0-4dfc-be09-38e14384926a.jpg?v=1712687374,lb,,,true,,,true,242.97,,active
bsr0801axru-0150-csn-nnn-nnn-n,bsr0801axru-0150-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0801AXRU-0150-CSN-NNN-NNN-N (8 mm, 1 mm, 150 mm):<br>
Elevate your project with the BSR0801AXRU-0150-CSN assembly, boasting an 8 mm diameter for enhanced rigidity and a 1 mm lead for fine motion control, all within a 150 mm length.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>8 mm diameter provides increased strength for higher load applications.</li>
  <li>1 mm lead ensures precision in movement, ideal for intricate linear motion systems.</li>
  <li>150 mm compact length suitable for various industrial and technological applications.</li>
  <li>Enhanced design features like polymer wipers and a multi-liner ball return system for reliability.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0801axru-0150-csn-nnn-nnn-n,0.0,,0,deny,manual,124.52,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_eb80f838-5864-495a-8591-0c5d784e6463.jpg?v=1712687370,1,BSR0801AXRU-0150-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0801AXRU-0150-CSN-NNN-NNN-N (8 mm, 1 mm, 150 mm):
Elevate your project with the BSR0801AXRU-0150-CSN assembly, boasting an 8 mm diameter for enhanced rigidity and a 1 mm lead for fine motion control, all within a 150 mm length.

Features & Benefits:

8 mm diameter provides increased strength for higher load applications.
1 mm lead ensures precision in movement, ideal for intricate linear motion systems.
150 mm compact length suitable for various industrial and technological applications.
Enhanced design features like polymer wipers and a multi-liner ball return system for reliability.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_eb80f838-5864-495a-8591-0c5d784e6463.jpg?v=1712687370,lb,,,true,,,true,124.52,,active
bsr0601axru-0250-csn-nnn-nnn-n,bsr0601axru-0250-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0601AXRU-0250-CSN-NNN-NNN-N (6 mm, 1 mm, 250 mm):<br>
This 250 mm version extends the capabilities of the BSR series, maintaining the compact and efficient design while providing additional travel for extended linear motion needs.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>Extended 250 mm length accommodates longer travel requirements.</li>
  <li>6 mm diameter and 1 mm lead for precise and controlled motion.</li>
  <li>Suitable for applications requiring a compact footprint without sacrificing travel distance.</li>
  <li>Multi-liner ball return system and polymer wipers ensure smooth and clean operation.</li>
  <li>Designed for easy integration with specially designed housings and keyway to prevent nut rotation.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0601axru-0250-csn-nnn-nnn-n,0.0,,0,deny,manual,248.19,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_39ca1fa0-d69e-40ce-b7dc-e66a349085b3.jpg?v=1712687366,1,BSR0601AXRU-0250-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0601AXRU-0250-CSN-NNN-NNN-N (6 mm, 1 mm, 250 mm):
This 250 mm version extends the capabilities of the BSR series, maintaining the compact and efficient design while providing additional travel for extended linear motion needs.

Features & Benefits:

Extended 250 mm length accommodates longer travel requirements.
6 mm diameter and 1 mm lead for precise and controlled motion.
Suitable for applications requiring a compact footprint without sacrificing travel distance.
Multi-liner ball return system and polymer wipers ensure smooth and clean operation.
Designed for easy integration with specially designed housings and keyway to prevent nut rotation.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl_39ca1fa0-d69e-40ce-b7dc-e66a349085b3.jpg?v=1712687366,lb,,,true,,,true,248.19,,active
bsr0601axru-0150-csn-nnn-nnn-n,bsr0601axru-0150-csn-nnn-nnn-n BSR Miniature Metric Ball Screw with Cylindrical Nut,"<p>BSR0601AXRU-0150-CSN-NNN-NNN-N (6 mm, 1 mm, 150 mm):<br>
Experience precision movement with the American-made BSR0601AXRU-0150-CSN miniature metric ball screw assembly. This model features a 6 mm diameter with a 1 mm lead and a 150 mm length, optimized for compact applications requiring high accuracy and reliability.</p>

<h2>Features &amp; Benefits:</h2>

<ul>
  <li>Compact design with a 6 mm diameter for precise linear motion in small spaces.</li>
  <li>1 mm lead offers fine positioning and control.</li>
  <li>150 mm length suitable for a variety of applications from medical devices to automation.</li>
  <li>Cylindrical nut design for a more compact assembly compared to flanged nuts.</li>
  <li>Incorporates a multi-liner ball return system for smooth operation.</li>
  <li>Static axial load capacity up to 2.144 kN (482 lb) ensures robust performance.</li>
  <li>Polymer wipers prevent debris ingress, maintaining cleanliness and function.</li>
  <li>Standard and custom machining options for journals and end blocks enhance versatility.</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,bsr0601axru-0150-csn-nnn-nnn-n,0.0,,0,deny,manual,124.52,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl.jpg?v=1712687362,1,BSR0601AXRU-0150-CSN-NNN-NNN-N BSR Miniature Metric Ball Screw With Cylindrical Nut,false,,"BSR0601AXRU-0150-CSN-NNN-NNN-N (6 mm, 1 mm, 150 mm):
Experience precision movement with the American-made BSR0601AXRU-0150-CSN miniature metric ball screw assembly. This model features a 6 mm diameter with a 1 mm lead and a 150 mm length, optimized for compact applications requiring high accuracy and reliability.

Features & Benefits:

Compact design with a 6 mm diameter for precise linear motion in small spaces.
1 mm lead offers fine positioning and control.
150 mm length suitable for a variety of applications from medical devices to automation.
Cylindrical nut design for a more compact assembly compared to flanged nuts.
Incorporates a multi-liner ball return system for smooth operation.
Static axial load capacity up to 2.144 kN (482 lb) ensures robust performance.
Polymer wipers prevent debris ingress, maintaining cleanliness and function.
Standard and custom machining options for journals and end blocks enhance versatility.",,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/BallScrewMini-Product-Cyl.jpg?v=1712687362,lb,,,true,,,true,124.52,,active
